Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
1990,pok.27.1-2,demersal,Advice,0.55,119544,F,SSB,95848,95848,NA,2019,0.58,0.35,220000,136000,NA,NA
1991,pok.27.1-2,demersal,Advice,0.509,114596,F,SSB,107327,107327,NA,2019,0.58,0.35,220000,136000,NA,NA
1992,pok.27.1-2,demersal,Advice,0.605,94977,F,SSB,127604,127604,NA,2019,0.58,0.35,220000,136000,NA,NA
1993,pok.27.1-2,demersal,Advice,0.533,97175,F,SSB,154903,154903,NA,2019,0.58,0.35,220000,136000,NA,NA
1994,pok.27.1-2,demersal,Advice,0.477,147869,F,SSB,146950,146950,NA,2019,0.58,0.35,220000,136000,NA,NA
1995,pok.27.1-2,demersal,Advice,0.372,196889,F,SSB,168378,168378,NA,2019,0.58,0.35,220000,136000,NA,NA
1996,pok.27.1-2,demersal,Advice,0.36,246126,F,SSB,171348,171348,NA,2019,0.58,0.35,220000,136000,NA,NA
1997,pok.27.1-2,demersal,Advice,0.255,245371,F,SSB,143629,143629,NA,2019,0.58,0.35,220000,136000,NA,NA
1998,pok.27.1-2,demersal,Advice,0.254,294112,F,SSB,153327,153327,NA,2019,0.58,0.35,220000,136000,NA,NA
1999,pok.27.1-2,demersal,Advice,0.254,310104,F,SSB,150375,150375,NA,2019,0.58,0.35,220000,136000,NA,NA
2000,pok.27.1-2,demersal,Advice,0.225,370374,F,SSB,135928,135928,NA,2019,0.58,0.35,220000,136000,NA,NA
2001,pok.27.1-2,demersal,Advice,0.196,376555,F,SSB,135853,135853,NA,2019,0.58,0.35,220000,136000,NA,NA
2002,pok.27.1-2,demersal,Advice,0.188,452970,F,SSB,154870,154870,NA,2019,0.58,0.35,220000,136000,NA,NA
2003,pok.27.1-2,demersal,Advice,0.182,442949,F,SSB,161592,161592,NA,2019,0.58,0.35,220000,136000,NA,NA
2004,pok.27.1-2,demersal,Advice,0.176,525691,F,SSB,164636,164636,NA,2019,0.58,0.35,220000,136000,NA,NA
2005,pok.27.1-2,demersal,Advice,0.207,611511,F,SSB,178568,178568,NA,2019,0.58,0.35,220000,136000,NA,NA
2006,pok.27.1-2,demersal,Advice,0.247,543695,F,SSB,212822,212822,NA,2019,0.58,0.35,220000,136000,NA,NA
2007,pok.27.1-2,demersal,Advice,0.261,552527,F,SSB,199008,199008,NA,2019,0.58,0.35,220000,136000,NA,NA
2008,pok.27.1-2,demersal,Advice,0.329,477066,F,SSB,184740,184740,NA,2019,0.58,0.35,220000,136000,NA,NA
2009,pok.27.1-2,demersal,Advice,0.342,368792,F,SSB,161853,161853,NA,2019,0.58,0.35,220000,136000,NA,NA
2010,pok.27.1-2,demersal,Advice,0.377,333601,F,SSB,194837,194837,NA,2019,0.58,0.35,220000,136000,NA,NA
2011,pok.27.1-2,demersal,Advice,0.373,298212,F,SSB,156716,156716,NA,2019,0.58,0.35,220000,136000,NA,NA
2012,pok.27.1-2,demersal,Advice,0.351,307997,F,SSB,160865,160865,NA,2019,0.58,0.35,220000,136000,NA,NA
2013,pok.27.1-2,demersal,Advice,0.289,331872,F,SSB,131806,131806,NA,2019,0.58,0.35,220000,136000,NA,NA
2014,pok.27.1-2,demersal,Advice,0.261,360463,F,SSB,132005,132005,NA,2019,0.58,0.35,220000,136000,NA,NA
2015,pok.27.1-2,demersal,Advice,0.247,372942,F,SSB,131845,131845,NA,2019,0.58,0.35,220000,136000,NA,NA
2016,pok.27.1-2,demersal,Advice,0.241,413202,F,SSB,140392,140392,NA,2019,0.58,0.35,220000,136000,NA,NA
2017,pok.27.1-2,demersal,Advice,0.22,431671,F,SSB,146221,146221,NA,2019,0.58,0.35,220000,136000,NA,NA
2018,pok.27.1-2,demersal,Advice,0.231,494841,F,SSB,181283,181283,NA,2019,0.58,0.35,220000,136000,NA,NA
2019,pok.27.1-2,demersal,Advice,NA,555377,F,SSB,NA,NA,NA,2019,0.58,0.35,220000,136000,NA,NA
1926,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,279,NA,NA,2019,NA,NA,NA,NA,NA,NA
1927,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,457,NA,NA,2019,NA,NA,NA,NA,NA,NA
1928,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,611,NA,NA,2019,NA,NA,NA,NA,NA,NA
1929,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,832,NA,NA,2019,NA,NA,NA,NA,NA,NA
1930,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1505,NA,NA,2019,NA,NA,NA,NA,NA,NA
1931,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1106,NA,NA,2019,NA,NA,NA,NA,NA,NA
1932,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1603,NA,NA,2019,NA,NA,NA,NA,NA,NA
1933,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,3884,NA,NA,2019,NA,NA,NA,NA,NA,NA
1934,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,3626,NA,NA,2019,NA,NA,NA,NA,NA,NA
1935,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1993,NA,NA,2019,NA,NA,NA,NA,NA,NA
1936,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2459,NA,NA,2019,NA,NA,NA,NA,NA,NA
1937,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2805,NA,NA,2019,NA,NA,NA,NA,NA,NA
1938,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2733,NA,NA,2019,NA,NA,NA,NA,NA,NA
1939,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2213,NA,NA,2019,NA,NA,NA,NA,NA,NA
1940,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,104,NA,NA,2019,NA,NA,NA,NA,NA,NA
1941,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,283,NA,NA,2019,NA,NA,NA,NA,NA,NA
1942,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,288,NA,NA,2019,NA,NA,NA,NA,NA,NA
1943,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,351,NA,NA,2019,NA,NA,NA,NA,NA,NA
1944,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,321,NA,NA,2019,NA,NA,NA,NA,NA,NA
1945,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,927,NA,NA,2019,NA,NA,NA,NA,NA,NA
1946,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2488,NA,NA,2019,NA,NA,NA,NA,NA,NA
1947,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,6124,NA,NA,2019,NA,NA,NA,NA,NA,NA
1948,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,4014,NA,NA,2019,NA,NA,NA,NA,NA,NA
1949,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2951,NA,NA,2019,NA,NA,NA,NA,NA,NA
1950,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,3262,NA,NA,2019,NA,NA,NA,NA,NA,NA
1951,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2381,NA,NA,2019,NA,NA,NA,NA,NA,NA
1952,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2209,NA,NA,2019,NA,NA,NA,NA,NA,NA
1953,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1816,NA,NA,2019,NA,NA,NA,NA,NA,NA
1954,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1246,NA,NA,2019,NA,NA,NA,NA,NA,NA
1955,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1477,NA,NA,2019,NA,NA,NA,NA,NA,NA
1956,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1318,NA,NA,2019,NA,NA,NA,NA,NA,NA
1957,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1661,NA,NA,2019,NA,NA,NA,NA,NA,NA
1958,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1743,NA,NA,2019,NA,NA,NA,NA,NA,NA
1959,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1757,NA,NA,2019,NA,NA,NA,NA,NA,NA
1960,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,2303,NA,NA,2019,NA,NA,NA,NA,NA,NA
1961,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1492,NA,NA,2019,NA,NA,NA,NA,NA,NA
1962,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,775,NA,NA,2019,NA,NA,NA,NA,NA,NA
1963,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,314,NA,NA,2019,NA,NA,NA,NA,NA,NA
1964,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,316,NA,NA,2019,NA,NA,NA,NA,NA,NA
1965,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,381,NA,NA,2019,NA,NA,NA,NA,NA,NA
1966,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,364,NA,NA,2019,NA,NA,NA,NA,NA,NA
1967,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,464,NA,NA,2019,NA,NA,NA,NA,NA,NA
1968,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,806,NA,NA,2019,NA,NA,NA,NA,NA,NA
1969,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1023,NA,NA,2019,NA,NA,NA,NA,NA,NA
1970,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,408,NA,NA,2019,NA,NA,NA,NA,NA,NA
1971,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,991,NA,NA,2019,NA,NA,NA,NA,NA,NA
1972,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1755,NA,NA,2019,NA,NA,NA,NA,NA,NA
1973,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,985,NA,NA,2019,NA,NA,NA,NA,NA,NA
1974,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,744,NA,NA,2019,NA,NA,NA,NA,NA,NA
1975,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1063,NA,NA,2019,NA,NA,NA,NA,NA,NA
1976,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1185,NA,NA,2019,NA,NA,NA,NA,NA,NA
1977,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,834,NA,NA,2019,NA,NA,NA,NA,NA,NA
1978,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,763,NA,NA,2019,NA,NA,NA,NA,NA,NA
1979,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,864,NA,NA,2019,NA,NA,NA,NA,NA,NA
1980,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,932,NA,NA,2019,NA,NA,NA,NA,NA,NA
1981,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,777,NA,NA,2019,NA,NA,NA,NA,NA,NA
1982,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,636,NA,NA,2019,NA,NA,NA,NA,NA,NA
1983,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,616,NA,NA,2019,NA,NA,NA,NA,NA,NA
1984,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,484,NA,NA,2019,NA,NA,NA,NA,NA,NA
1985,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,406,NA,NA,2019,NA,NA,NA,NA,NA,NA
1986,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,399,NA,NA,2019,NA,NA,NA,NA,NA,NA
1987,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,389,NA,NA,2019,NA,NA,NA,NA,NA,NA
1988,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,471,NA,NA,2019,NA,NA,NA,NA,NA,NA
1989,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,462,NA,NA,2019,NA,NA,NA,NA,NA,NA
1990,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,690,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,482,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,629,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,862,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,1047,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,827,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,628,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,633,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,612,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,498,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,por.27.nea,elasmobranch,Advice,NA,2,F,A_index,563,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,por.27.nea,elasmobranch,Advice,NA,1,F,A_index,525,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,por.27.nea,elasmobranch,Advice,NA,4,F,A_index,599,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,por.27.nea,elasmobranch,Advice,NA,1,F,A_index,519,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,por.27.nea,elasmobranch,Advice,NA,3,F,A_index,554,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,por.27.nea,elasmobranch,Advice,NA,1,F,A_index,379,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,por.27.nea,elasmobranch,Advice,NA,4,F,A_index,381,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,por.27.nea,elasmobranch,Advice,NA,6,F,A_index,484,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,por.27.nea,elasmobranch,Advice,NA,6,F,A_index,648,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,por.27.nea,elasmobranch,Advice,NA,2,F,A_index,529,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,37,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,34,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,74,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,40,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,22,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,19,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,por.27.nea,elasmobranch,Advice,NA,NA,F,A_index,14,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,por.27.nea,elasmobranch,Advice,NA,5,F,A_index,10,NA,NA,2019,NA,NA,NA,NA,NA,NA
2018,por.27.nea,elasmobranch,Advice,NA,4,F,A_index,7,NA,89,2019,NA,NA,NA,NA,NA,NA
1952,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,5000,5000,NA,2018,NA,NA,315000,227000,NA,315000
1953,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,7100,7100,NA,2018,NA,NA,315000,227000,NA,315000
1954,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,19600,19600,NA,2018,NA,NA,315000,227000,NA,315000
1955,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,22800,22800,NA,2018,NA,NA,315000,227000,NA,315000
1956,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,22900,22900,NA,2018,NA,NA,315000,227000,NA,315000
1957,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,45700,45700,NA,2018,NA,NA,315000,227000,NA,315000
1958,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,34100,34100,NA,2018,NA,NA,315000,227000,NA,315000
1959,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,65300,65300,NA,2018,NA,NA,315000,227000,NA,315000
1960,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,46600,46600,NA,2018,NA,NA,315000,227000,NA,315000
1961,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,32300,32300,NA,2018,NA,NA,315000,227000,NA,315000
1962,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,12500,12500,NA,2018,NA,NA,315000,227000,NA,315000
1963,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,10900,10900,NA,2018,NA,NA,315000,227000,NA,315000
1964,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,37300,37300,NA,2018,NA,NA,315000,227000,NA,315000
1965,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,15600,15600,NA,2018,NA,NA,315000,227000,NA,315000
1966,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,10100,10100,NA,2018,NA,NA,315000,227000,NA,315000
1967,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,6200,6200,NA,2018,NA,NA,315000,227000,NA,315000
1968,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,5400,5400,NA,2018,NA,NA,315000,227000,NA,315000
1969,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,17593,17593,NA,2018,NA,NA,315000,227000,NA,315000
1970,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,22992,22992,NA,2018,NA,NA,315000,227000,NA,315000
1971,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,33990,33990,NA,2018,NA,NA,315000,227000,NA,315000
1972,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,22203,22203,NA,2018,NA,NA,315000,227000,NA,315000
1973,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,46188,46188,NA,2018,NA,NA,315000,227000,NA,315000
1974,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,81154,81154,NA,2018,NA,NA,315000,227000,NA,315000
1975,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,264160,264160,NA,2018,NA,NA,315000,227000,NA,315000
1976,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,293109,293109,NA,2018,NA,NA,315000,227000,NA,315000
1977,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,161661,161661,NA,2018,NA,NA,315000,227000,NA,315000
1978,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,96149,96149,NA,2018,NA,NA,315000,227000,NA,315000
1979,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,85769,85769,NA,2018,NA,NA,315000,227000,NA,315000
1980,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,79694,79694,NA,2018,NA,NA,315000,227000,NA,315000
1981,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,83821,83821,NA,2018,NA,NA,315000,227000,NA,315000
1982,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,114253,114253,NA,2018,NA,NA,315000,227000,NA,315000
1983,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,104936,104936,NA,2018,NA,NA,315000,227000,NA,315000
1984,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,70805,70805,NA,2018,NA,NA,315000,227000,NA,315000
1985,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,60604,60604,NA,2018,NA,NA,315000,227000,NA,315000
1986,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,21698,21698,NA,2018,NA,NA,315000,227000,NA,315000
1987,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,10518,10518,NA,2018,NA,NA,315000,227000,NA,315000
1988,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,15586,15586,NA,2018,NA,NA,315000,227000,NA,315000
1989,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,23512,23512,NA,2018,NA,NA,315000,227000,NA,315000
1990,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,35070,35070,NA,2018,NA,NA,315000,227000,NA,315000
1991,reb.27.1-2,pelagic,Advice,NA,NA,F,SSB,48727,48727,NA,2018,NA,NA,315000,227000,NA,315000
1992,reb.27.1-2,pelagic,Advice,0.048,227298,F,SSB,15590,15590,NA,2018,NA,NA,315000,227000,NA,315000
1993,reb.27.1-2,pelagic,Advice,0.034,285774,F,SSB,12814,12814,NA,2018,NA,NA,315000,227000,NA,315000
1994,reb.27.1-2,pelagic,Advice,0.03,362252,F,SSB,12721,12721,NA,2018,NA,NA,315000,227000,NA,315000
1995,reb.27.1-2,pelagic,Advice,0.022,418442,F,SSB,10284,10284,NA,2018,NA,NA,315000,227000,NA,315000
1996,reb.27.1-2,pelagic,Advice,0.016,345655,F,SSB,8075,8075,NA,2018,NA,NA,315000,227000,NA,315000
1997,reb.27.1-2,pelagic,Advice,0.015,426388,F,SSB,8598,8598,NA,2018,NA,NA,315000,227000,NA,315000
1998,reb.27.1-2,pelagic,Advice,0.021,484077,F,SSB,14045,14045,NA,2018,NA,NA,315000,227000,NA,315000
1999,reb.27.1-2,pelagic,Advice,0.016,546747,F,SSB,11209,11209,NA,2018,NA,NA,315000,227000,NA,315000
2000,reb.27.1-2,pelagic,Advice,0.013,637308,F,SSB,10075,10075,NA,2018,NA,NA,315000,227000,NA,315000
2001,reb.27.1-2,pelagic,Advice,0.022,602536,F,SSB,18418,18418,NA,2018,NA,NA,315000,227000,NA,315000
2002,reb.27.1-2,pelagic,Advice,0.008,674327,F,SSB,6993,6993,NA,2018,NA,NA,315000,227000,NA,315000
2003,reb.27.1-2,pelagic,Advice,0.003,745502,F,SSB,2520,2520,NA,2018,NA,NA,315000,227000,NA,315000
2004,reb.27.1-2,pelagic,Advice,0.006,752675,F,SSB,5493,5493,NA,2018,NA,NA,315000,227000,NA,315000
2005,reb.27.1-2,pelagic,Advice,0.009,807097,F,SSB,8465,8465,NA,2018,NA,NA,315000,227000,NA,315000
2006,reb.27.1-2,pelagic,Advice,0.04,796042,F,SSB,33261,33261,NA,2018,NA,NA,315000,227000,NA,315000
2007,reb.27.1-2,pelagic,Advice,0.024,933116,F,SSB,20219,20219,NA,2018,NA,NA,315000,227000,NA,315000
2008,reb.27.1-2,pelagic,Advice,0.015,892111,F,SSB,13095,13095,NA,2018,NA,NA,315000,227000,NA,315000
2009,reb.27.1-2,pelagic,Advice,0.012,914548,F,SSB,10246,10246,NA,2018,NA,NA,315000,227000,NA,315000
2010,reb.27.1-2,pelagic,Advice,0.014,868970,F,SSB,11924,11924,NA,2018,NA,NA,315000,227000,NA,315000
2011,reb.27.1-2,pelagic,Advice,0.015,855846,F,SSB,12962,12962,NA,2018,NA,NA,315000,227000,NA,315000
2012,reb.27.1-2,pelagic,Advice,0.014,853940,F,SSB,11056,11056,NA,2018,NA,NA,315000,227000,NA,315000
2013,reb.27.1-2,pelagic,Advice,0.012,811463,F,SSB,9474,9474,NA,2018,NA,NA,315000,227000,NA,315000
2014,reb.27.1-2,pelagic,Advice,0.024,810552,F,SSB,18780,18780,NA,2018,NA,NA,315000,227000,NA,315000
2015,reb.27.1-2,pelagic,Advice,0.034,799400,F,SSB,25836,25836,NA,2018,NA,NA,315000,227000,NA,315000
2016,reb.27.1-2,pelagic,Advice,0.046,795771,F,SSB,35429,35429,NA,2018,NA,NA,315000,227000,NA,315000
2017,reb.27.1-2,pelagic,Advice,0.039,797447,F,SSB,31201,31201,NA,2018,NA,NA,315000,227000,NA,315000
2018,reb.27.1-2,pelagic,Advice,NA,814285,F,SSB,NA,NA,NA,2018,NA,NA,315000,227000,NA,315000
1986,reg.27.1-2,demersal,Advice,NA,NA,F,SSB,30203,30203,NA,2018,NA,NA,61600,44000,0.0525,NA
1987,reg.27.1-2,demersal,Advice,NA,NA,F,SSB,24077,24077,NA,2018,NA,NA,61600,44000,0.0525,NA
1988,reg.27.1-2,demersal,Advice,NA,NA,F,SSB,25908,25908,NA,2018,NA,NA,61600,44000,0.0525,NA
1989,reg.27.1-2,demersal,Advice,NA,NA,F,SSB,23234,23234,NA,2018,NA,NA,61600,44000,0.0525,NA
1990,reg.27.1-2,demersal,Advice,0.526,55650,F,SSB,28072,28072,NA,2018,NA,NA,61600,44000,0.0525,NA
1991,reg.27.1-2,demersal,Advice,0.373,55807,F,SSB,19041,19041,NA,2018,NA,NA,61600,44000,0.0525,NA
1992,reg.27.1-2,demersal,Advice,0.304,58595,F,SSB,16185,16185,NA,2018,NA,NA,61600,44000,0.0525,NA
1993,reg.27.1-2,demersal,Advice,0.296,61412,F,SSB,16651,16651,NA,2018,NA,NA,61600,44000,0.0525,NA
1994,reg.27.1-2,demersal,Advice,0.309,63017,F,SSB,18120,18120,NA,2018,NA,NA,61600,44000,0.0525,NA
1995,reg.27.1-2,demersal,Advice,0.251,65844,F,SSB,15616,15616,NA,2018,NA,NA,61600,44000,0.0525,NA
1996,reg.27.1-2,demersal,Advice,0.282,65895,F,SSB,18043,18043,NA,2018,NA,NA,61600,44000,0.0525,NA
1997,reg.27.1-2,demersal,Advice,0.273,64909,F,SSB,17511,17511,NA,2018,NA,NA,61600,44000,0.0525,NA
1998,reg.27.1-2,demersal,Advice,0.306,60906,F,SSB,19155,19155,NA,2018,NA,NA,61600,44000,0.0525,NA
1999,reg.27.1-2,demersal,Advice,0.325,55172,F,SSB,18986,18986,NA,2018,NA,NA,61600,44000,0.0525,NA
2000,reg.27.1-2,demersal,Advice,0.26,51710,F,SSB,14461,14461,NA,2018,NA,NA,61600,44000,0.0525,NA
2001,reg.27.1-2,demersal,Advice,0.196,50596,F,SSB,10547,10547,NA,2018,NA,NA,61600,44000,0.0525,NA
2002,reg.27.1-2,demersal,Advice,0.179,49668,F,SSB,9643,9643,NA,2018,NA,NA,61600,44000,0.0525,NA
2003,reg.27.1-2,demersal,Advice,0.144,49595,F,SSB,7841,7841,NA,2018,NA,NA,61600,44000,0.0525,NA
2004,reg.27.1-2,demersal,Advice,0.136,49439,F,SSB,7206,7206,NA,2018,NA,NA,61600,44000,0.0525,NA
2005,reg.27.1-2,demersal,Advice,0.132,48954,F,SSB,7037,7037,NA,2018,NA,NA,61600,44000,0.0525,NA
2006,reg.27.1-2,demersal,Advice,0.142,47563,F,SSB,7388,7388,NA,2018,NA,NA,61600,44000,0.0525,NA
2007,reg.27.1-2,demersal,Advice,0.146,45565,F,SSB,7372,7372,NA,2018,NA,NA,61600,44000,0.0525,NA
2008,reg.27.1-2,demersal,Advice,0.136,43638,F,SSB,6599,6599,NA,2018,NA,NA,61600,44000,0.0525,NA
2009,reg.27.1-2,demersal,Advice,0.138,41406,F,SSB,6487,6487,NA,2018,NA,NA,61600,44000,0.0525,NA
2010,reg.27.1-2,demersal,Advice,0.184,37472,F,SSB,6981,6981,NA,2018,NA,NA,61600,44000,0.0525,NA
2011,reg.27.1-2,demersal,Advice,0.162,34677,F,SSB,5852,5852,NA,2018,NA,NA,61600,44000,0.0525,NA
2012,reg.27.1-2,demersal,Advice,0.176,31881,F,SSB,5517,5517,NA,2018,NA,NA,61600,44000,0.0525,NA
2013,reg.27.1-2,demersal,Advice,0.207,28902,F,SSB,5609,5609,NA,2018,NA,NA,61600,44000,0.0525,NA
2014,reg.27.1-2,demersal,Advice,0.189,27042,F,SSB,4436,4436,NA,2018,NA,NA,61600,44000,0.0525,NA
