type_var,YEAR,typeTotal
Demersal,1950,464.99
Demersal,1951,565.376
Demersal,1952,520.051
Demersal,1953,406.046
Demersal,1954,401.732
Demersal,1955,539.545
Demersal,1956,777.109
Demersal,1957,628.28
Demersal,1958,641.531
Demersal,1959,698.08
Demersal,1960,529.399
Demersal,1961,589.464
Demersal,1962,608.077
Demersal,1963,493.014
Demersal,1964,454.835
Demersal,1965,542.552
Demersal,1966,583.065
Demersal,1967,575.083
Demersal,1968,705.887
Demersal,1969,857.932
Demersal,1970,896.095
Demersal,1971,824.46
Demersal,1972,678.92
Demersal,1973,619.105
Demersal,1974,866.547
Demersal,1975,692.252
Demersal,1976,689.74
Demersal,1977,690.854
Demersal,1978,535.09
Demersal,1979,529.419
Demersal,1980,466.75
Demersal,1981,556.93
Demersal,1982,536.65
Demersal,1983,482.115
Demersal,1984,476.408
Demersal,1985,383.714
Demersal,1986,445.897
Demersal,1987,562.049
Demersal,1988,485.255
Demersal,1989,370.886
Demersal,1990,299.885
Demersal,1991,396.996
Demersal,1992,473.886
Demersal,1993,576.309
Demersal,1994,673.876
Demersal,1995,769.44
Demersal,1996,744.31
Demersal,1997,760.399
Demersal,1998,602.419
Demersal,1999,564.725
Demersal,2000,500.574
Demersal,2001,533.549
Demersal,2002,506.363
Demersal,2003,523.848
Demersal,2004,576.52
Demersal,2005,601.936
Demersal,2006,639.02804
Demersal,2007,613.8236
Demersal,2008,636.42138
Demersal,2009,710.81328
Demersal,2010,845.57931
Demersal,2011,940.06739
Demersal,2012,914.22948
Demersal,2013,893.56005
Demersal,2014,960.602
Demersal,2015,896.51151
Demersal,2016,882.603082
Demersal,2017,886.574829
Pelagic,1950,293.442
Pelagic,1951,641.427
Pelagic,1952,653.524
Pelagic,1953,401.17
Pelagic,1954,908.719
Pelagic,1955,703.245
Pelagic,1956,918.1
Pelagic,1957,977.831
Pelagic,1958,862.625
Pelagic,1959,1006.818
Pelagic,1960,989.329
Pelagic,1961,717.799
Pelagic,1962,540.531
Pelagic,1963,663.367
Pelagic,1964,901.8
Pelagic,1965,1115.579
Pelagic,1966,1499.673
Pelagic,1967,1365.231
Pelagic,1968,418.727
Pelagic,1969,378.199
Pelagic,1970,717.256
Pelagic,1971,1070.915
Pelagic,1972,1183.729
Pelagic,1973,292.026
Pelagic,1974,491.108
Pelagic,1975,506.454
Pelagic,1976,1013.395
Pelagic,1977,1074.272
Pelagic,1978,1001.732
Pelagic,1979,1802.325
Pelagic,1980,1832.997
Pelagic,1981,1623.263
Pelagic,1982,1225.499
Pelagic,1983,2060.923
Pelagic,1984,1419.702
Pelagic,1985,684.859
Pelagic,1986,482.551
Pelagic,1987,367.133
Pelagic,1988,458.916
Pelagic,1989,291.959
Pelagic,1990,288.13
Pelagic,1991,713.694
Pelagic,1992,547.957
Pelagic,1993,675.078
Pelagic,1994,722.432
Pelagic,1995,1051.472
Pelagic,1996,1332.242
Pelagic,1997,1566.142
Pelagic,1998,1439.239
Pelagic,1999,1511.537
Pelagic,2000,1534.096
Pelagic,2001,1559.894
Pelagic,2002,1350.976
Pelagic,2003,1811.828
Pelagic,2004,1536.331
Pelagic,2005,1364.59
Pelagic,2006,1229.8898
Pelagic,2007,1320.38963
Pelagic,2008,1560.14531
Pelagic,2009,1631.23091
Pelagic,2010,1758.89291
Pelagic,2011,1357.77578
Pelagic,2012,1341.07437
Pelagic,2013,896.77822
Pelagic,2014,963.96701
Pelagic,2015,991.672652
Pelagic,2016,845.954881
Pelagic,2017,1195.730314
undefined,1950,19.744
undefined,1951,59.715
undefined,1952,44.476
undefined,1953,53.78
undefined,1954,77.771
undefined,1955,35.391
undefined,1956,49.312
undefined,1957,42.686
undefined,1958,39.028
undefined,1959,38.171
undefined,1960,27.724
undefined,1961,36.3
undefined,1962,30.687
undefined,1963,78.6
undefined,1964,83.485
undefined,1965,100.101
undefined,1966,70.323
undefined,1967,79.995
undefined,1968,69.375
undefined,1969,55.387
undefined,1970,74.57
undefined,1971,78.155
undefined,1972,61.593
undefined,1973,24.787
undefined,1974,32.832
undefined,1975,30.871
undefined,1976,18.382
undefined,1977,67.507
undefined,1978,73.703
undefined,1979,99.367
undefined,1980,43.321
undefined,1981,36.699
undefined,1982,55.377
undefined,1983,49.39
undefined,1984,59.789
undefined,1985,41.887
undefined,1986,45.887
undefined,1987,84.246
undefined,1988,61.422
undefined,1989,31.231
undefined,1990,26.412
undefined,1991,25.648
undefined,1992,25.638
undefined,1993,26.404
undefined,1994,24.768
undefined,1995,26.615
undefined,1996,22.256
undefined,1997,28.914
undefined,1998,31.999
undefined,1999,32.095
undefined,2000,37.79
undefined,2001,48.671
undefined,2002,31.91
undefined,2003,32.962
undefined,2004,33.476
undefined,2005,37.691
undefined,2006,39.76901
undefined,2007,33.79149
undefined,2008,32.3271
undefined,2009,37.30163
undefined,2010,30.85951
undefined,2011,30.8219
undefined,2012,30.26336
undefined,2013,32.85938
undefined,2014,32.39524
undefined,2015,36.382907
undefined,2016,38.262702
undefined,2017,37.642731
other,1950,3.355
other,1951,11.979
other,1952,4.051
other,1953,3.142
other,1954,4.309
other,1955,4.225
other,1956,4.69
other,1957,5.432
other,1958,12.133
other,1959,105.3
other,1960,27.154
other,1961,15.214
other,1962,9.764
other,1963,9.723
other,1964,8.062
other,1965,7.457
other,1966,6.963
other,1967,6.829
other,1968,6.046
other,1969,15.73
other,1970,16.572
other,1971,8.375
other,1972,10.593
other,1973,20.992
other,1974,15.303
other,1975,27
other,1976,18.057
other,1977,13.021
other,1978,17.542
other,1979,22.463
other,1980,12.664
other,1981,19.45
other,1982,27.471
other,1983,44.649
other,1984,70.702
other,1985,87.679
other,1986,54.706
other,1987,30.153
other,1988,28.387
other,1989,31.861
other,1990,44.252
other,1991,50.753
other,1992,46.83
other,1993,25.931
other,1994,22.57
other,1995,19.344
other,1996,26.426
other,1997,22.876
other,1998,36.074
other,1999,36.094
other,2000,29.243
other,2001,23.739
other,2002,25.036
other,2003,20.315
other,2004,32.653
other,2005,28.605
other,2006,18.34775
other,2007,15.12204
other,2008,13.01066
other,2009,16.84051
other,2010,12.5375
other,2011,16.15891
other,2012,11.75428
other,2013,10.28903
other,2014,7.96261
other,2015,5.983654
other,2016,6.444198
other,2017,6.291652
